Latitude (decimal degrees):	3.041
Longitude (decimal degrees):	31.053
Elevation (m):	899
Radiation database:	PVGIS-SARAH2


Slope: 5 deg. (optimum)
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20190119:0906,700.48,977.98,62.39,31.99,1.72,0.0
20190119:1006,694.04,964.55,66.61,33.43,2.48,0.0
20190119:1106,712.67,993.12,62.35,33.92,2.48,0.0
20190119:1206,631.53,868.58,52.38,34.49,2.55,0.0
20190119:1306,496.17,671.19,40.03,34.5,2.62,0.0
20190119:1406,329.86,449.47,26.69,34.19,2.83,0.0
20190119:1506,121.61,192.19,12.9,33.59,2.9,0.0
20190119:1606,0.0,0.0,0.0,32.21,2.28,0.0
20190119:1706,0.0,0.0,0.0,30.76,1.86,0.0
20190119:1806,0.0,0.0,0.0,29.63,1.24,0.0
20190119:1906,0.0,0.0,0.0,28.5,1.03,0.0
20190119:2006,0.0,0.0,0.0,26.71,1.93,0.0
20190119:2106,0.0,0.0,0.0,25.33,2.07,0.0
20190119:2206,0.0,0.0,0.0,24.01,1.86,0.0
20190119:2306,0.0,0.0,0.0,22.95,1.79,0.0
20190120:0006,0.0,0.0,0.0,21.99,1.72,0.0
20190120:0106,0.0,0.0,0.0,21.09,1.72,0.0
20190120:0206,0.0,0.0,0.0,20.34,1.72,0.0
20190120:0306,0.0,0.0,0.0,19.87,1.79,0.0
20190120:0406,0.0,0.0,0.0,19.51,1.79,0.0
20190120:0506,123.17,181.31,12.93,19.98,1.52,0.0
20190120:0606,329.21,436.3,26.74,25.43,0.76,0.0
20190120:0706,500.93,674.2,40.11,28.1,0.55,0.0
20190120:0806,612.87,866.11,52.5,30.65,0.07,0.0
20190120:0906,694.06,984.22,62.52,32.47,1.1,0.0
20190120:1006,727.52,1029.92,66.83,32.82,1.59,0.0
20190120:1106,694.02,977.79,62.57,33.56,1.66,0.0
20190120:1206,512.12,701.4,52.57,33.53,1.72,0.0
20190120:1306,491.83,668.7,40.18,33.59,1.72,0.0
20190120:1406,299.62,409.87,26.82,33.21,1.52,0.0
20190120:1506,101.6,158.73,13.01,32.75,1.24,0.0
20190120:1606,0.0,0.0,0.0,32.07,0.83,0.0
20190120:1706,0.0,0.0,0.0,31.1,0.69,0.0
20190120:1806,0.0,0.0,0.0,29.28,0.76,0.0
20190120:1906,0.0,0.0,0.0,28.19,1.17,0.0
20190120:2006,0.0,0.0,0.0,27.03,1.86,0.0
20190120:2106,0.0,0.0,0.0,25.97,2.0,0.0
20190120:2206,0.0,0.0,0.0,25.14,2.0,0.0
20190120:2306,0.0,0.0,0.0,24.57,2.07,0.0
20190121:0006,0.0,0.0,0.0,23.97,2.07,0.0
20190121:0106,0.0,0.0,0.0,23.38,1.93,0.0
20190121:0206,0.0,0.0,0.0,22.47,1.86,0.0
20190121:0306,0.0,0.0,0.0,21.42,1.79,0.0
20190121:0406,0.0,0.0,0.0,20.54,1.72,0.0
20190121:0506,128.87,191.6,12.89,20.76,1.45,0.0
20190121:0606,356.02,470.75,26.73,25.36,1.1,0.0
20190121:0706,514.87,686.08,40.13,27.75,1.1,0.0
20190121:0806,626.79,872.21,52.57,30.17,0.62,0.0
20190121:0906,685.11,990.27,62.66,32.3,0.34,0.0
20190121:1006,726.13,1031.61,67.05,33.99,1.72,0.0
20190121:1106,705.13,991.27,62.79,34.57,2.14,0.0
20190121:1206,630.47,872.13,52.75,34.84,2.28,0.0
20190121:1306,510.01,694.71,40.33,34.56,2.07,0.0
20190121:1406,334.98,460.18,26.94,34.33,1.72,0.0
20190121:1506,118.63,187.22,13.11,34.05,1.66,0.0
20190121:1606,0.0,0.0,0.0,33.06,1.52,0.0
20190121:1706,0.0,0.0,0.0,31.83,1.79,0.0
20190121:1806,0.0,0.0,0.0,30.46,1.59,0.0
20190121:1906,0.0,0.0,0.0,29.24,0.76,0.0
20190121:2006,0.0,0.0,0.0,27.0,1.17,0.0
20190121:2106,0.0,0.0,0.0,25.0,1.79,0.0
20190121:2206,0.0,0.0,0.0,23.48,1.72,0.0
20190121:2306,0.0,0.0,0.0,22.19,1.72,0.0
20190122:0006,0.0,0.0,0.0,21.14,1.66,0.0
20190122:0106,0.0,0.0,0.0,20.58,1.59,0.0
20190122:0206,0.0,0.0,0.0,20.15,1.52,0.0
20190122:0306,0.0,0.0,0.0,19.67,1.52,0.0
20190122:0406,0.0,0.0,0.0,20.23,1.17,0.0
20190122:0506,126.47,190.03,12.86,22.46,0.62,0.0
20190122:0606,335.99,444.9,26.72,24.71,0.55,0.0
20190122:0706,514.81,687.7,40.15,27.73,0.97,0.0
20190122:0806,626.32,873.77,52.64,30.55,0.62,0.0
20190122:0906,699.54,998.22,62.81,32.68,0.97,0.0
20190122:1006,736.99,1039.54,67.27,34.36,2.28,0.0
20190122:1106,715.72,999.2,63.01,34.94,2.76,0.0
20190122:1206,642.79,885.48,52.93,34.89,2.69,0.0
20190122:1306,520.3,706.09,40.48,34.75,2.55,0.0
20190122:1406,340.34,463.91,27.06,34.26,2.69,0.0
20190122:1506,128.12,202.1,13.21,33.73,2.69,0.0
20190122:1606,0.0,0.0,0.0,32.61,2.14,0.0
20190122:1706,0.0,0.0,0.0,31.39,1.66,0.0
20190122:1806,0.0,0.0,0.0,30.32,1.45,0.0
20190122:1906,0.0,0.0,0.0,28.84,1.86,0.0
20190122:2006,0.0,0.0,0.0,27.3,1.66,0.0
20190122:2106,0.0,0.0,0.0,25.82,1.86,0.0
20190122:2206,0.0,0.0,0.0,24.58,2.21,0.0
20190122:2306,0.0,0.0,0.0,22.75,2.07,0.0
20190123:0006,0.0,0.0,0.0,21.74,2.07,0.0
20190123:0106,0.0,0.0,0.0,21.14,2.14,0.0
20190123:0206,0.0,0.0,0.0,20.78,2.07,0.0
20190123:0306,0.0,0.0,0.0,20.61,2.0,0.0
20190123:0406,0.0,0.0,0.0,20.03,1.79,0.0
20190123:0506,114.14,168.48,12.82,20.66,1.38,0.0
20190123:0606,340.31,450.42,26.71,25.28,0.9,0.0
20190123:0706,511.45,689.48,40.18,29.49,0.97,0.0
20190123:0806,621.37,875.51,52.72,32.11,0.55,0.0
20190123:0906,694.38,995.58,62.96,33.92,1.03,0.0
20190123:1006,729.01,1043.28,67.5,35.04,1.72,0.0
20190123:1106,706.86,1002.94,63.24,35.56,2.0,0.0
20190123:1206,633.41,883.86,53.12,35.64,2.07,0.0
20190123:1306,515.82,705.51,40.62,35.34,2.14,0.0
20190123:1406,337.85,464.4,27.18,35.21,2.14,0.0
20190123:1506,128.94,203.84,13.3,34.6,2.28,0.0
20190123:1606,0.0,0.0,0.0,33.24,1.72,0.0
20190123:1706,0.0,0.0,0.0,32.0,1.45,0.0
20190123:1806,0.0,0.0,0.0,30.62,0.97,0.0
20190123:1906,0.0,0.0,0.0,28.77,1.17,0.0
20190123:2006,0.0,0.0,0.0,27.2,1.93,0.0
20190123:2106,0.0,0.0,0.0,25.45,1.93,0.0
20190123:2206,0.0,0.0,0.0,24.75,1.93,0.0
20190123:2306,0.0,0.0,0.0,24.19,1.86,0.0
20190124:0006,0.0,0.0,0.0,23.56,1.86,0.0
20190124:0106,0.0,0.0,0.0,22.58,1.72,0.0
20190124:0206,0.0,0.0,0.0,21.48,1.45,0.0
20190124:0306,0.0,0.0,0.0,20.84,1.45,0.0
20190124:0406,0.0,0.0,0.0,20.25,1.72,0.0
20190124:0506,95.17,140.49,12.8,20.88,1.52,0.0
20190124:0606,299.77,396.38,26.71,26.18,1.45,0.0
20190124:0706,503.66,672.91,40.21,29.56,1.52,0.0
20190124:0806,630.59,865.71,52.8,32.04,1.79,0.0
20190124:0906,696.93,968.65,63.12,33.39,2.34,0.0
20190124:1006,734.14,1032.47,67.74,34.22,2.34,0.0
20190124:1106,163.12,229.62,63.47,34.6,2.34,0.0
20190124:1206,258.76,356.11,53.3,35.1,2.07,0.0
20190124:1306,490.74,671.16,40.77,35.2,1.93,0.0
20190124:1406,275.57,378.37,27.3,34.72,2.07,0.0
20190124:1506,132.02,208.81,13.4,34.14,2.34,0.0
20190124:1606,0.0,0.0,0.0,33.32,1.59,0.0
20190124:1706,0.0,0.0,0.0,31.87,0.9,0.0
20190124:1806,0.0,0.0,0.0,30.42,1.1,0.0
20190124:1906,0.0,0.0,0.0,29.37,1.03,0.0
20190124:2006,0.0,0.0,0.0,28.21,1.1,0.0
20190124:2106,0.0,0.0,0.0,27.55,1.03,0.0
20190124:2206,0.0,0.0,0.0,27.42,0.9,0.0
20190124:2306,0.0,0.0,0.0,27.44,0.55,0.0
20190125:0006,0.0,0.0,0.0,26.81,0.28,0.0
20190125:0106,0.0,0.0,0.0,25.99,0.83,0.0
20190125:0206,0.0,0.0,0.0,24.73,1.03,0.0
20190125:0306,0.0,0.0,0.0,23.72,1.03,0.0
20190125:0406,0.0,0.0,0.0,22.6,1.17,0.0
20190125:0506,118.05,177.34,12.77,22.73,1.1,0.0
20190125:0606,293.8,388.16,26.71,25.65,1.24,0.0
20190125:0706,540.77,713.2,40.24,28.67,2.34,0.0
20190125:0806,644.96,868.44,52.88,31.04,2.83,0.0
20190125:0906,679.02,926.26,63.29,32.74,3.24,0.0
20190125:1006,724.51,1000.95,67.98,33.65,3.17,0.0
20190125:1106,680.13,941.08,63.71,34.43,2.9,0.0
20190125:1206,505.27,689.01,53.49,34.9,2.69,0.0
20190125:1306,500.6,681.66,40.92,34.88,2.21,0.0
20190125:1406,299.26,410.91,27.41,34.52,1.72,0.0
20190125:1506,10.3,25.96,13.49,34.1,1.31,0.0
20190125:1606,0.0,0.0,0.0,33.3,1.03,0.0
20190125:1706,0.0,0.0,0.0,31.8,2.0,0.0
20190125:1806,0.0,0.0,0.0,30.36,2.28,0.0
20190125:1906,0.0,0.0,0.0,28.86,2.14,0.0
20190125:2006,0.0,0.0,0.0,28.16,1.79,0.0
20190125:2106,0.0,0.0,0.0,27.35,1.72,0.0
20190125:2206,0.0,0.0,0.0,26.09,1.59,0.0
20190125:2306,0.0,0.0,0.0,24.79,1.59,0.0
20190126:0006,0.0,0.0,0.0,24.21,2.0,0.0
20190126:0106,0.0,0.0,0.0,22.99,1.66,0.0
20190126:0206,0.0,0.0,0.0,22.22,1.52,0.0
20190126:0306,0.0,0.0,0.0,21.73,1.66,0.0
20190126:0406,0.0,0.0,0.0,21.25,1.38,0.0
20190126:0506,86.98,129.93,12.75,22.19,0.97,0.0
20190126:0606,244.86,324.82,26.71,25.05,0.76,0.0
20190126:0706,399.93,523.51,40.28,27.71,2.28,0.0
20190126:0806,651.45,871.35,52.97,30.39,3.1,0.0
20190126:0906,727.82,992.41,63.45,32.69,3.59,0.0
20190126:1006,752.7,1035.75,68.23,34.13,3.86,0.0
20190126:1106,604.91,822.22,63.94,34.19,3.72,0.0
20190126:1206,614.88,834.01,53.67,34.31,3.52,0.0
20190126:1306,506.06,677.9,41.06,34.07,3.45,0.0
20190126:1406,340.24,459.72,27.53,33.36,3.17,0.0
20190126:1506,94.01,144.94,13.58,32.59,2.69,0.0
20190126:1606,0.0,0.0,0.0,31.66,2.07,0.0
20190126:1706,0.0,0.0,0.0,30.32,1.93,0.0
20190126:1806,0.0,0.0,0.0,29.19,2.21,0.0
20190126:1906,0.0,0.0,0.0,28.3,2.21,0.0
20190126:2006,0.0,0.0,0.0,27.32,2.07,0.0
20190126:2106,0.0,0.0,0.0,26.35,1.93,0.0
20190126:2206,0.0,0.0,0.0,25.59,1.79,0.0
20190126:2306,0.0,0.0,0.0,24.64,1.72,0.0
20190127:0006,0.0,0.0,0.0,23.69,1.86,0.0
20190127:0106,0.0,0.0,0.0,22.48,1.72,0.0
20190127:0206,0.0,0.0,0.0,21.9,1.52,0.0
20190127:0306,0.0,0.0,0.0,21.42,1.52,0.0
20190127:0406,0.0,0.0,0.0,21.18,1.52,0.0
20190127:0506,98.94,147.48,12.73,22.35,1.1,0.0
20190127:0606,328.72,436.67,26.72,25.92,0.83,0.0
20190127:0706,482.34,647.32,40.32,28.71,0.83,0.0
20190127:0806,632.75,869.58,53.06,31.18,1.52,0.0
20190127:0906,724.8,1007.69,63.63,32.27,2.21,0.0
20190127:1006,749.83,1051.0,68.49,33.58,2.48,0.0
20190127:1106,719.04,1006.35,64.18,33.76,2.28,0.0
20190127:1206,626.67,867.88,53.86,34.57,2.14,0.0
20190127:1306,310.45,423.73,41.21,34.94,2.0,0.0
20190127:1406,299.61,411.08,27.64,34.65,1.86,0.0
20190127:1506,90.77,141.18,13.67,33.99,1.66,0.0
20190127:1606,0.0,0.0,0.0,32.93,1.59,0.0
20190127:1706,0.0,0.0,0.0,31.37,2.0,0.0
20190127:1806,0.0,0.0,0.0,30.25,1.93,0.0
20190127:1906,0.0,0.0,0.0,29.79,1.72,0.0
20190127:2006,0.0,0.0,0.0,28.34,2.21,0.0
20190127:2106,0.0,0.0,0.0,26.33,2.07,0.0
20190127:2206,0.0,0.0,0.0,25.04,2.14,0.0
20190127:2306,0.0,0.0,0.0,24.13,2.0,0.0
20190128:0006,0.0,0.0,0.0,23.32,1.72,0.0
20190128:0106,0.0,0.0,0.0,22.29,1.66,0.0
20190128:0206,0.0,0.0,0.0,21.39,1.66,0.0
20190128:0306,0.0,0.0,0.0,21.05,1.59,0.0
20190128:0406,0.0,0.0,0.0,20.69,1.66,0.0
20190128:0506,72.7,109.4,12.71,21.61,1.31,0.0
20190128:0606,311.58,415.77,26.73,26.65,0.69,0.0
20190128:0706,508.05,679.95,40.37,29.95,1.59,0.0
20190128:0806,609.09,831.3,53.16,32.63,2.28,0.0
20190128:0906,736.31,1026.31,63.8,34.39,2.83,0.0
20190128:1006,744.39,1047.29,68.74,35.41,2.83,0.0
20190128:1106,718.82,1014.34,64.43,36.07,2.55,0.0
20190128:1206,628.0,875.93,54.04,36.58,2.41,0.0
20190128:1306,232.07,322.82,41.35,36.82,2.14,0.0
20190128:1406,278.17,385.72,27.75,36.51,1.79,0.0
20190128:1506,107.36,168.0,13.76,35.86,1.45,0.0
20190128:1606,0.0,0.0,0.0,34.66,0.76,0.0
20190128:1706,0.0,0.0,0.0,33.23,0.83,0.0
20190128:1806,0.0,0.0,0.0,31.82,1.17,0.0
20190128:1906,0.0,0.0,0.0,30.19,1.52,0.0
20190128:2006,0.0,0.0,0.0,28.3,1.59,0.0
20190128:2106,0.0,0.0,0.0,27.64,2.07,0.0
20190128:2206,0.0,0.0,0.0,26.83,2.07,0.0
20190128:2306,0.0,0.0,0.0,26.24,2.14,0.0
20190129:0006,0.0,0.0,0.0,25.87,2.14,0.0
20190129:0106,0.0,0.0,0.0,25.59,1.79,0.0
20190129:0206,0.0,0.0,0.0,24.64,1.66,0.0
20190129:0306,0.0,0.0,0.0,23.77,1.72,0.0
20190129:0406,0.0,0.0,0.0,22.93,1.79,0.0
20190129:0506,50.87,80.36,12.7,22.97,1.52,0.0
20190129:0606,249.92,334.46,26.74,27.38,1.03,0.0
20190129:0706,372.36,500.17,40.41,30.5,1.03,0.0
20190129:0806,408.64,553.04,53.26,32.88,2.0,0.0
20190129:0906,535.06,730.69,63.98,34.13,2.76,0.0
20190129:1006,116.86,169.72,69.01,34.62,2.62,0.0
20190129:1106,199.66,278.54,64.67,35.73,2.48,0.0
20190129:1206,492.16,678.15,54.23,36.42,2.41,0.0
20190129:1306,469.3,642.36,41.49,36.56,2.41,0.0
20190129:1406,324.48,446.83,27.86,36.3,2.41,0.0
20190129:1506,130.07,204.67,13.84,35.63,2.14,0.0
20190129:1606,0.0,0.0,0.0,34.66,1.31,0.0
20190129:1706,0.0,0.0,0.0,33.36,1.45,0.0
20190129:1806,0.0,0.0,0.0,31.84,1.45,0.0
20190129:1906,0.0,0.0,0.0,30.25,1.86,0.0
20190129:2006,0.0,0.0,0.0,28.76,2.48,0.0
20190129:2106,0.0,0.0,0.0,27.71,2.9,0.0
20190129:2206,0.0,0.0,0.0,26.92,2.9,0.0
20190129:2306,0.0,0.0,0.0,26.2,2.48,0.0
20190130:0006,0.0,0.0,0.0,25.52,2.14,0.0
20190130:0106,0.0,0.0,0.0,24.89,2.0,0.0
20190130:0206,0.0,0.0,0.0,24.25,1.79,0.0
20190130:0306,0.0,0.0,0.0,23.56,1.72,0.0
20190130:0406,0.0,0.0,0.0,22.85,1.79,0.0
20190130:0506,128.33,195.66,12.69,22.9,1.38,0.0
20190130:0606,343.41,456.23,26.76,26.31,1.1,0.0
20190130:0706,510.58,685.65,40.47,28.79,0.97,0.0
20190130:0806,647.28,885.26,53.36,31.28,1.93,0.0
20190130:0906,730.81,1008.25,64.17,32.81,2.9,0.0
20190130:1006,762.07,1058.91,69.28,33.57,3.1,0.0
20190130:1106,731.38,1020.61,64.92,34.37,2.76,0.0
20190130:1206,633.89,876.94,54.42,34.92,2.41,0.0
20190130:1306,507.74,694.06,41.63,35.1,2.07,0.0
20190130:1406,340.45,469.75,27.97,35.16,1.45,0.0
20190130:1506,134.18,211.41,13.92,34.71,0.48,0.0
20190130:1606,0.0,0.0,0.0,33.82,0.48,0.0
20190130:1706,0.0,0.0,0.0,32.65,0.83,0.0
20190130:1806,0.0,0.0,0.0,31.52,1.59,0.0
20190130:1906,0.0,0.0,0.0,30.38,2.21,0.0
20190130:2006,0.0,0.0,0.0,28.95,1.72,0.0
20190130:2106,0.0,0.0,0.0,28.14,1.72,0.0
20190130:2206,0.0,0.0,0.0,26.98,1.86,0.0
20190130:2306,0.0,0.0,0.0,26.05,1.72,0.0
20190131:0006,0.0,0.0,0.0,24.96,1.59,0.0
20190131:0106,0.0,0.0,0.0,23.79,1.59,0.0
20190131:0206,0.0,0.0,0.0,22.82,1.72,0.0
20190131:0306,0.0,0.0,0.0,21.91,1.72,0.0
20190131:0406,0.0,0.0,0.0,21.13,1.66,0.0
20190131:0506,119.95,180.24,12.68,21.64,1.31,0.0
20190131:0606,326.76,436.4,26.78,26.4,0.55,0.0
20190131:0706,505.87,684.06,40.52,29.94,0.9,0.0
20190131:0806,644.53,883.62,53.47,32.36,2.14,0.0
20190131:0906,725.44,1006.6,64.36,33.9,2.9,0.0
20190131:1006,752.72,1057.24,69.56,35.03,2.9,0.0
20190131:1106,722.53,1018.96,65.17,35.77,2.55,0.0
20190131:1206,600.69,834.41,54.6,36.57,2.55,0.0
20190131:1306,514.03,705.51,41.77,36.86,2.55,0.0
20190131:1406,323.04,445.33,28.07,36.76,2.55,0.0
20190131:1506,123.86,193.52,14.0,36.28,2.55,0.0
20190131:1606,0.0,0.0,0.0,34.94,1.93,0.0
20190131:1706,0.0,0.0,0.0,33.09,2.28,0.0
20190131:1806,0.0,0.0,0.0,31.73,2.62,0.0
20190131:1906,0.0,0.0,0.0,30.93,2.41,0.0
20190131:2006,0.0,0.0,0.0,29.95,2.28,0.0
20190131:2106,0.0,0.0,0.0,29.3,2.0,0.0
20190131:2206,0.0,0.0,0.0,28.61,1.93,0.0
20190131:2306,0.0,0.0,0.0,27.21,1.66,0.0
20190201:0006,0.0,0.0,0.0,27.97,0.76,0.0
20190201:0106,0.0,0.0,0.0,28.27,0.55,0.0
20190201:0206,0.0,0.0,0.0,25.56,1.52,0.0
20190201:0306,0.0,0.0,0.0,22.91,2.0,0.0
20190201:0406,0.0,0.0,0.0,21.69,2.0,0.0
20190201:0506,129.1,196.54,12.68,22.11,1.59,0.0
20190201:0606,341.72,454.29,26.8,26.97,1.38,0.0
20190201:0706,523.56,695.65,40.58,30.61,2.55,0.0
20190201:0806,656.85,887.5,53.58,32.67,3.38,0.0
20190201:0906,728.63,999.8,64.56,33.97,3.72,0.0
20190201:1006,753.3,1050.44,69.84,35.47,3.52,0.0
20190201:1106,719.75,1006.82,65.42,36.71,3.38,0.0
20190201:1206,481.31,660.96,54.79,37.07,3.1,0.0
20190201:1306,323.13,443.07,41.9,37.02,2.76,0.0
20190201:1406,307.22,423.53,28.18,36.81,2.62,0.0
20190201:1506,131.01,205.32,14.08,36.38,2.34,0.0
20190201:1606,0.0,0.0,0.0,35.27,1.59,0.0
20190201:1706,0.0,0.0,0.0,33.84,1.66,0.0
20190201:1806,0.0,0.0,0.0,32.56,1.66,0.0
20190201:1906,0.0,0.0,0.0,30.8,1.38,0.0
20190201:2006,0.0,0.0,0.0,29.44,1.38,0.0
20190201:2106,0.0,0.0,0.0,27.75,1.66,0.0
20190201:2206,0.0,0.0,0.0,26.73,1.93,0.0
20190201:2306,0.0,0.0,0.0,25.57,2.0,0.0
20190202:0006,0.0,0.0,0.0,24.21,1.86,0.0
20190202:0106,0.0,0.0,0.0,23.1,1.86,0.0
20190202:0206,0.0,0.0,0.0,22.26,1.86,0.0
20190202:0306,0.0,0.0,0.0,21.77,1.79,0.0
20190202:0406,0.0,0.0,0.0,21.21,1.79,0.0
20190202:0506,70.86,106.9,12.68,21.97,1.52,0.0
20190202:0606,293.47,389.16,26.83,26.58,1.38,0.0
20190202:0706,508.81,677.54,40.64,30.06,2.07,0.0
20190202:0806,636.15,864.33,53.7,32.47,2.76,0.0
20190202:0906,721.69,997.99,64.76,34.03,3.17,0.0
20190202:1006,754.95,1060.29,70.12,35.49,3.1,0.0
20190202:1106,727.95,1028.34,65.67,36.49,2.76,0.0
20190202:1206,641.05,899.78,54.97,37.11,2.34,0.0
20190202:1306,504.2,697.7,42.04,37.2,2.0,0.0
20190202:1406,317.65,440.83,28.28,36.94,1.72,0.0
20190202:1506,59.34,96.54,14.15,36.29,1.38,0.0
20190202:1606,0.0,0.0,0.0,35.18,0.55,0.0
20190202:1706,0.0,0.0,0.0,33.75,0.69,0.0
20190202:1806,0.0,0.0,0.0,31.36,0.97,0.0
20190202:1906,0.0,0.0,0.0,29.57,1.24,0.0
20190202:2006,0.0,0.0,0.0,27.67,1.45,0.0
20190202:2106,0.0,0.0,0.0,25.97,1.86,0.0
20190202:2206,0.0,0.0,0.0,25.17,1.86,0.0
20190202:2306,0.0,0.0,0.0,26.23,1.17,0.0
20190203:0006,0.0,0.0,0.0,26.32,0.76,0.0
20190203:0106,0.0,0.0,0.0,21.68,1.93,0.0
20190203:0206,0.0,0.0,0.0,20.54,1.93,0.0
20190203:0306,0.0,0.0,0.0,20.0,1.86,0.0
20190203:0406,0.0,0.0,0.0,19.28,1.79,0.0
20190203:0506,127.76,191.92,12.68,20.24,1.45,0.0
20190203:0606,338.49,453.41,26.86,27.14,0.69,0.0
20190203:0706,513.84,698.97,40.71,30.22,0.69,0.0
20190203:0806,634.14,886.43,53.81,32.85,1.17,0.0
20190203:0906,715.15,1011.37,64.96,34.65,2.0,0.0
20190203:1006,633.23,889.66,70.41,35.88,2.28,0.0
20190203:1106,700.43,990.76,65.93,36.73,2.55,0.0
20190203:1206,447.05,615.79,55.15,36.76,2.48,0.0
20190203:1306,120.78,176.71,42.17,36.88,2.34,0.0
20190203:1406,341.17,469.77,28.38,36.25,2.28,0.0
20190203:1506,144.73,227.7,14.23,35.8,2.21,0.0
20190203:1606,0.0,0.0,0.0,34.59,1.66,0.0
20190203:1706,0.0,0.0,0.0,33.16,1.52,0.0
20190203:1806,0.0,0.0,0.0,31.73,1.66,0.0
20190203:1906,0.0,0.0,0.0,31.01,1.72,0.0
20190203:2006,0.0,0.0,0.0,29.68,2.28,0.0
20190203:2106,0.0,0.0,0.0,27.84,2.14,0.0
20190203:2206,0.0,0.0,0.0,26.88,2.14,0.0
20190203:2306,0.0,0.0,0.0,25.64,2.0,0.0
20190204:0006,0.0,0.0,0.0,24.21,1.72,0.0
20190204:0106,0.0,0.0,0.0,22.8,1.59,0.0
20190204:0206,0.0,0.0,0.0,21.88,1.72,0.0
20190204:0306,0.0,0.0,0.0,21.31,1.86,0.0
20190204:0406,0.0,0.0,0.0,20.89,1.86,0.0
20190204:0506,127.42,193.01,12.69,21.58,1.66,0.0
20190204:0606,338.82,449.64,26.89,26.77,1.45,0.0
20190204:0706,522.73,693.12,40.78,30.36,2.62,0.0
20190204:0806,648.43,879.56,53.94,32.88,3.1,0.0
20190204:0906,720.22,998.19,65.17,34.71,3.24,0.0
20190204:1006,741.4,1043.49,70.71,36.01,3.03,0.0
20190204:1106,714.77,1012.54,66.18,36.9,2.62,0.0
20190204:1206,627.81,885.01,55.33,37.4,2.07,0.0
20190204:1306,507.1,706.63,42.3,37.48,1.59,0.0
20190204:1406,307.55,427.79,28.47,36.77,1.31,0.0
20190204:1506,136.69,215.04,14.29,36.36,1.31,0.0
20190204:1606,0.0,0.0,0.0,35.39,0.48,0.0
20190204:1706,0.0,0.0,0.0,34.17,0.34,0.0
20190204:1806,0.0,0.0,0.0,33.21,0.34,0.0
20190204:1906,0.0,0.0,0.0,31.45,1.1,0.0
20190204:2006,0.0,0.0,0.0,29.3,2.14,0.0
20190204:2106,0.0,0.0,0.0,28.0,2.0,0.0
20190204:2206,0.0,0.0,0.0,27.33,2.0,0.0
20190204:2306,0.0,0.0,0.0,26.84,1.93,0.0
20190205:0006,0.0,0.0,0.0,26.11,1.86,0.0
20190205:0106,0.0,0.0,0.0,25.15,1.72,0.0
20190205:0206,0.0,0.0,0.0,23.86,1.72,0.0
20190205:0306,0.0,0.0,0.0,22.82,1.72,0.0
20190205:0406,0.0,0.0,0.0,22.1,1.72,0.0
20190205:0506,118.05,179.38,12.7,22.96,1.24,0.0
20190205:0606,287.8,385.34,26.93,27.48,0.76,0.0
20190205:0706,473.03,629.72,40.85,30.84,2.28,0.0
20190205:0806,578.75,780.61,54.06,33.04,3.24,0.0
20190205:0906,697.7,959.61,65.38,34.76,3.66,0.0
20190205:1006,692.22,962.5,71.01,36.23,3.59,0.0
20190205:1106,648.39,904.85,66.44,37.38,3.31,0.0
20190205:1206,562.01,780.66,55.51,38.08,2.97,0.0
20190205:1306,464.07,638.9,42.43,38.36,2.83,0.0
20190205:1406,280.84,389.66,28.56,38.2,2.9,0.0
20190205:1506,107.13,166.82,14.36,37.47,2.76,0.0
20190205:1606,0.0,0.0,0.0,36.11,1.79,0.0
20190205:1706,0.0,0.0,0.0,34.44,1.66,0.0
20190205:1806,0.0,0.0,0.0,33.06,1.72,0.0
20190205:1906,0.0,0.0,0.0,32.02,2.21,0.0
20190205:2006,0.0,0.0,0.0,30.49,0.48,0.0
20190205:2106,0.0,0.0,0.0,28.2,2.9,0.0
20190205:2206,0.0,0.0,0.0,26.91,3.03,0.0
20190205:2306,0.0,0.0,0.0,26.15,2.41,0.0
20190206:0006,0.0,0.0,0.0,25.48,1.93,0.0
20190206:0106,0.0,0.0,0.0,24.78,2.07,0.0
20190206:0206,0.0,0.0,0.0,24.32,2.34,0.0
20190206:0306,0.0,0.0,0.0,23.94,2.41,0.0
20190206:0406,0.0,0.0,0.0,23.68,2.34,0.0
20190206:0506,58.37,90.87,12.71,23.92,2.21,0.0
20190206:0606,242.29,320.03,26.97,26.13,2.48,0.0
20190206:0706,374.62,495.39,40.92,28.6,1.66,0.0
20190206:0806,513.51,694.78,54.19,30.96,1.66,0.0
20190206:0906,605.05,827.4,65.59,32.74,2.55,0.0
20190206:1006,535.08,731.4,71.31,33.49,2.55,0.0
20190206:1106,646.24,898.24,66.69,34.3,2.34,0.0
20190206:1206,192.35,268.56,55.69,35.21,2.21,0.0
20190206:1306,285.31,391.38,42.55,35.64,2.14,0.0
20190206:1406,319.59,438.51,28.65,35.36,2.07,0.0
20190206:1506,123.42,190.36,14.42,34.52,2.0,0.0
20190206:1606,0.0,0.0,0.0,33.48,1.31,0.0
20190206:1706,0.0,0.0,0.0,31.9,1.45,0.0
20190206:1806,0.0,0.0,0.0,30.63,1.93,0.0
20190206:1906,0.0,0.0,0.0,29.58,2.28,0.0
20190206:2006,0.0,0.0,0.0,28.34,2.97,0.0
20190206:2106,0.0,0.0,0.0,27.52,3.17,0.0
